profession	learnSkill	name	spellId	recipeItemId	band	sourceKind	npcName	zone	x	y	faction	bossDrop	worldDrop	trainerTitle	mobLevel	notes
cooking	80	Smoked Sagefish	25704	21099	vanilla	vendor	"Derak Nightfall | Phea | Gloria Femmel | \""Cookie\"" McWeaksauce | Kalsey Sanden | Aza'bek | Naal Mistrunner | Xen'to"	Hillsbrad Foothills | The Exodar | Redridge Mountains | Azuremyst Isle | Three Corners, Redridge Mountains | The Barrens | Thunder Bluff | The Drag, Orgrimmar	 |  |  |  | 10.8 | 49.7 | 51.1 | 57.6	 |  |  |  | 72.8 | 29.4 | 52.5 | 53.3	horde | alliance | alliance | alliance | alliance | horde | horde | horde					da vanilla, dataset TBC + catturato in gioco
cooking	85	Cooked Crab Claw	2545	2698	vanilla	vendor	Kendor Kabonka	Stormwind City			alliance					da vanilla, dataset TBC
cooking	85	Savory Deviate Delight	8238	6661	vanilla	worldDrop							true			da vanilla, dataset TBC
cooking	90	Clam Chowder	6501	5528	vanilla	vendor	Kriggon Talsone | Heldan Galesong	Westfall | Darkshore			alliance | alliance					da vanilla, dataset TBC
cooking	90	Dig Rat Stew	6417	5487	vanilla	vendor	Prospector Khazgorm	The Barrens			alliance					da vanilla, dataset TBC
cooking	90	Murloc Fin Soup	3372	3680	vanilla	vendor	Kendor Kabonka	Stormwind City			alliance					da vanilla, dataset TBC
cooking	100	Bristle Whisker Catfish	7755	6330	vanilla	vendor	Kilxx | Ronald Burch | Lindea Rabonne | Naal Mistrunner | Sewa Mistrunner	The Barrens | Undercity | Hillsbrad Foothills | Thunder Bluff | Thunder Bluff	 |  |  | 51.1 | 55.8	 |  |  | 52.5 | 47.2	 | horde | alliance | horde | horde					da vanilla, dataset TBC + catturato in gioco
cooking	100	Crispy Lizard Tail	6418	5488	vanilla	vendor	Tari'qa	The Barrens			horde					da vanilla, dataset TBC
cooking	100	Redridge Goulash	2547	2699	vanilla	vendor	Kendor Kabonka	Stormwind City			alliance					da vanilla, dataset TBC
cooking	100	Seasoned Wolf Kabob	2549	2701	vanilla	vendor	Kendor Kabonka	Stormwind City			alliance					da vanilla, dataset TBC
cooking	110	Big Bear Steak	3397	3734	vanilla	vendor	Ulthaan | Super-Seller 680	Ashenvale | Desolace			alliance | 					da vanilla, dataset TBC
cooking	110	Gooey Spider Cake	3377	3683	vanilla	vendor	Kendor Kabonka	Stormwind City			alliance					da vanilla, dataset TBC
cooking	110	Lean Venison	6419	5489	vanilla	vendor	Ulthaan | Vendor-Tron 1000	Ashenvale | Desolace			alliance | 					da vanilla, dataset TBC
cooking	110	Succulent Pork Ribs	2548	2700	vanilla	vendor	Kendor Kabonka	Stormwind City			alliance					da vanilla, dataset TBC
cooking	120	Crocolisk Gumbo	3373	3681	vanilla	vendor	Kendor Kabonka	Stormwind City			alliance					da vanilla, dataset TBC
cooking	125	Hot Lion Chops	3398	3735	vanilla	vendor	Zargh | Vendor-Tron 1000	The Barrens | Desolace			horde | 					da vanilla, dataset TBC
cooking	125	Lean Wolf Steak	15853	12227	vanilla	vendor	Super-Seller 680	Desolace								da vanilla, dataset TBC
cooking	130	Curiously Tasty Omelet	3376	3682	vanilla	vendor	Nerrist | Keena | Kendor Kabonka	Stranglethorn Vale | Arathi Highlands | Stormwind City			horde | horde | alliance					da vanilla, dataset TBC
cooking	150	Heavy Crocolisk Stew	24418	20075	vanilla	vendor	Ogg'marr	Dustwallow Marsh			horde					da vanilla, dataset TBC
cooking	150	Tasty Lion Steak	3399	3736	vanilla	quest		Hillsbrad Foothills			alliance					da vanilla, dataset TBC
cooking	175	Barbecued Buzzard Wing	4094	4609	vanilla	vendor	Narj Deepslice | Super-Seller 680	Arathi Highlands | Desolace			alliance | 					da vanilla, dataset TBC
cooking	175	Carrion Surprise	15863	12232	vanilla	vendor	Vendor-Tron 1000 | Ogg'marr | Banalash | Kireena	Desolace | Dustwallow Marsh | Swamp of Sorrows | Desolace			 | horde | horde | horde					da vanilla, dataset TBC
cooking	175	Giant Clam Scorcho	7213	6039	vanilla	vendor	Kelsey Yance	Stranglethorn Vale								da vanilla, dataset TBC
cooking	175	Hot Wolf Ribs	15856	12229	vanilla	vendor	Sheendra Tallgrass | Vivianna | Super-Seller 680	Feralas | Feralas | Desolace			horde | alliance | 					da vanilla, dataset TBC
cooking	175	Jungle Stew	15861	12231	vanilla	vendor	Nerrist | Corporal Bluth | Vendor-Tron 1000	Stranglethorn Vale | Stranglethorn Vale | Desolace			horde | alliance | 					da vanilla, dataset TBC
cooking	175	Mithril Headed Trout	20916	17062	vanilla	vendor	Heldan Galesong | Kelsey Yance | Shankys | Wik'Tar	Darkshore | Stranglethorn Vale | Orgrimmar | Ashenvale			alliance |  | horde | horde					da vanilla, dataset TBC
cooking	175	Mystery Stew	15865	12233	vanilla	vendor	Helenia Olden | Janet Hommers | Super-Seller 680	Dustwallow Marsh | Desolace | Desolace			alliance | alliance | 					da vanilla, dataset TBC
cooking	175	Roast Raptor	15855	12228	vanilla	vendor	Nerrist | Corporal Bluth | Vendor-Tron 1000 | Keena	Stranglethorn Vale | Stranglethorn Vale | Desolace | Arathi Highlands			horde | alliance |  | horde					da vanilla, dataset TBC
cooking	175	Rockscale Cod	7828	6369	vanilla	vendor	Heldan Galesong | Kelsey Yance | Shankys | Wik'Tar	Darkshore | Stranglethorn Vale | Orgrimmar | Ashenvale			alliance |  | horde | horde					da vanilla, dataset TBC
cooking	175	Sagefish Delight	25954	21219	vanilla	vendor	"Derak Nightfall | Phea | Gloria Femmel | \""Cookie\"" McWeaksauce | Kalsey Sanden | Aza'bek | Naal Mistrunner | Xen'to"	Hillsbrad Foothills | The Exodar | Redridge Mountains | Azuremyst Isle | Three Corners, Redridge Mountains | The Barrens | Thunder Bluff | The Drag, Orgrimmar	 |  |  |  | 10.8 | 49.7 | 51.1 | 57.6	 |  |  |  | 72.8 | 29.4 | 52.5 | 53.3	horde | alliance | alliance | alliance | alliance | horde | horde | horde					da vanilla, dataset TBC + catturato in gioco
cooking	175	Soothing Turtle Bisque	3400	3737	vanilla	quest		Hillsbrad Foothills			alliance					da vanilla, dataset TBC
cooking	200	Dragonbreath Chili	15906	12239	vanilla	vendor	Helenia Olden | Ogg'marr | Super-Seller 680	Dustwallow Marsh | Dustwallow Marsh | Desolace			alliance | horde | 					da vanilla, dataset TBC
cooking	200	Heavy Kodo Stew	15910	12240	vanilla	vendor	Vendor-Tron 1000 | Kireena | Janet Hommers	Desolace | Desolace | Desolace			 | horde | alliance					da vanilla, dataset TBC
cooking	225	Cooked Glossy Mightfish	18239	13940	vanilla	vendor	Kelsey Yance	Stranglethorn Vale								da vanilla, dataset TBC
cooking	225	Filet of Redgill	18241	13941	vanilla	vendor	Kelsey Yance	Stranglethorn Vale								da vanilla, dataset TBC
cooking	225	Monster Omelet	15933	16110	vanilla	vendor	Malygen | Bale | Himmik	Felwood | Felwood | Winterspring			alliance | horde | 					da vanilla, dataset TBC
cooking	225	Spiced Chili Crab	15915	16111	vanilla	vendor	Kriggon Talsone | Uthok | Banalash	Westfall | Stranglethorn Vale | Swamp of Sorrows			alliance | horde | horde					da vanilla, dataset TBC
cooking	225	Spotted Yellowtail	18238	13939	vanilla	vendor	Gikkix	Tanaris								da vanilla, dataset TBC
cooking	225	Tender Wolf Steak	22480	18046	vanilla	vendor	Truk Wildbeard | Dirge Quikcleave | Innkeeper Fizzgrimble	The Hinterlands | Tanaris | Tanaris			alliance |  | 					da vanilla, dataset TBC
cooking	225	Undermine Clam Chowder	20626	16767	vanilla	vendor	Jabbey	Tanaris								da vanilla, dataset TBC
cooking	240	Grilled Squid	18240	13942	vanilla	vendor	Gikkix	Tanaris								da vanilla, dataset TBC
cooking	240	Hot Smoked Bass	18242	13943	vanilla	vendor	Kelsey Yance	Stranglethorn Vale								da vanilla, dataset TBC
cooking	250	Filet o' Flank	1225759	238646	sod											
cooking	250	Nightfin Soup	18243	13945	vanilla	vendor	Gikkix	Tanaris								da vanilla, dataset TBC
cooking	250	Poached Sunscale Salmon	18244	13946	vanilla	vendor	Gikkix	Tanaris								da vanilla, dataset TBC
cooking	250	Prowler Steak	1225758	238645	sod											
cooking	250	Sunrise Omelette	1225760	238647	sod											
cooking	275	Baked Salmon	18247	13949	vanilla	vendor	Vivianna | Sheendra Tallgrass	Feralas | Feralas			alliance | horde					da vanilla, dataset TBC
cooking	275	Lobster Stew	18245	13947	vanilla	vendor	Vivianna | Sheendra Tallgrass	Feralas | Feralas			alliance | horde					da vanilla, dataset TBC
cooking	275	Mightfish Steak	18246	13948	vanilla	vendor	Vivianna | Sheendra Tallgrass	Feralas | Feralas			alliance | horde					da vanilla, dataset TBC
cooking	275	Runn Tum Tuber Surprise	22761	18267	vanilla	drop	Pusillin	Dire Maul							57-57	da vanilla, dataset TBC
cooking	280	Grand Lobster Banquet	1225763	238650	sod											
cooking	280	Specklefin Feast	1225762	238649	sod											
cooking	300	Darkclaw Bisque	470359	232437	sod											
cooking	300	Dirge's Kickin' Chimaerok Chops	25659	21025	vanilla	quest		Tanaris								da vanilla, dataset TBC
cooking	300	Smoked Redgill	470370	232443	sod											
cooking		Basic Campfire	818		vanilla											
cooking		Basic Campfire	1229737		sod											
cooking		Boiled Clams	6499		vanilla	trainer										da vanilla, dataset TBC
cooking		Charred Wolf Meat	2538		vanilla	trainer										da vanilla, dataset TBC
cooking		Coyote Steak	2541		vanilla	trainer										da vanilla, dataset TBC
cooking		Crab Cake	2544		vanilla	trainer										da vanilla, dataset TBC
cooking		Dry Pork Ribs	2546		vanilla	trainer										da vanilla, dataset TBC
cooking		Goblin Deviled Clams	6500		vanilla	trainer										da vanilla, dataset TBC
cooking		Goldthorn Tea	13028		vanilla	trainer		Razorfen Downs								da vanilla, dataset TBC
cooking		Herb Baked Egg	8604	6891	vanilla	trainer										da vanilla, dataset TBC
cooking		Roasted Boar Meat	2540		vanilla	trainer										da vanilla, dataset TBC
cooking		Smoked Desert Dumplings	24801		vanilla	quest		Silithus								da vanilla, dataset TBC
cooking		Spiced Wolf Meat	2539		vanilla	trainer										da vanilla, dataset TBC
cooking		Spider Sausage	21175		vanilla	trainer										da vanilla, dataset TBC
enchanting	20	Enchant Chest - Minor Intellect	7443	6342	vanilla	worldDrop	Kithas | Nata Dawnstrider	The Drag, Orgrimmar | Thunder Bluff	53.8 | 44.8	38.1 | 38.8	horde | horde		true			da vanilla, dataset TBC + catturato in gioco
enchanting	60	Enchant Bracer - Minor Spirit	7766	6344	vanilla	worldDrop							true			da vanilla, dataset TBC
enchanting	80	Enchant Bracer - Minor Strength	7782	6347	vanilla	worldDrop							true			da vanilla, dataset TBC
enchanting	80	Enchant Chest - Lesser Intellect	7776	6346	vanilla	vendor	Kithas | Lilly	Orgrimmar | Silverpine Forest			horde | horde					da vanilla, dataset TBC
enchanting	90	Enchant Cloak - Minor Protection	7771	6345	vanilla	trainer										da vanilla, dataset TBC
enchanting	90	Enchant Weapon - Minor Beastslayer	7786	6348	vanilla	worldDrop							true			da vanilla, dataset TBC
enchanting	100	Enchant 2H Weapon - Lesser Intellect	7793	6349	vanilla	vendor	Nata Dawnstrider | Tilli Thistlefuzz | Kithas | Leo Sarn	Thunder Bluff | Ironforge | The Drag, Orgrimmar | Silverpine Forest	44.8 |  | 53.8 | 	38.8 |  | 38.1 | 	horde | alliance | horde | horde					da vanilla, dataset TBC + catturato in gioco
enchanting	110	Enchant 2H Weapon - Lesser Spirit	13380	11038	vanilla	worldDrop							true			da vanilla, dataset TBC
enchanting	110	Enchant Cloak - Minor Agility	13419	11039	vanilla	vendor	Dalria | Kulwia	Ashenvale | Stonetalon Mountains			alliance | horde					da vanilla, dataset TBC
enchanting	115	Enchant Shield - Lesser Protection	13464	11081	vanilla	worldDrop							true			da vanilla, dataset TBC
enchanting	120	Enchant Bracer - Lesser Spirit	7859	6375	vanilla	worldDrop							true			da vanilla, dataset TBC
enchanting	120	Scroll of Spatial Mending	448624	223163	sod											
enchanting	125	Enchant Boots - Minor Agility	7867	6377	vanilla	vendor	Nata Dawnstrider | Zixil	Thunder Bluff | Hillsbrad Foothills	44.8 | 	38.8 | 	horde | 					da vanilla, dataset TBC + catturato in gioco
enchanting	125	Enchant Boots - Minor Stamina	7863	6376	vanilla	trainer										da vanilla, dataset TBC
enchanting	135	Enchant Cloak - Lesser Shadow Resistance	13522	11098	vanilla	worldDrop							true			da vanilla, dataset TBC
enchanting	140	Enchant Bracer - Lesser Strength	13536	11101	vanilla	vendor	Dalria | Kulwia	Ashenvale | Stonetalon Mountains			alliance | horde					da vanilla, dataset TBC
enchanting	145	Enchant Gloves - Fishing	13620	11152	vanilla	drop		Hillsbrad Foothills								da vanilla, dataset TBC
enchanting	145	Enchant Gloves - Herbalism	13617	11151	vanilla	drop		Stonetalon Mountains | Ashenvale								da vanilla, dataset TBC
enchanting	145	Enchant Gloves - Mining	13612	11150	vanilla	drop		Wetlands								da vanilla, dataset TBC
enchanting	150	Minor Mana Oil	25125	20752	vanilla	vendor	Kania | Thaddeus Webb | Erilia | Lilly | Kithas | Nata Dawnstrider	Silithus | Undercity | Eversong Woods | Silverpine Forest | The Drag, Orgrimmar | Thunder Bluff	 |  |  |  | 53.8 | 44.8	 |  |  |  | 38.1 | 38.8	 | horde | horde | horde | horde | horde					da vanilla, dataset TBC + catturato in gioco
enchanting	170	Enchant Bracer - Lesser Deflection	13646	11163	vanilla	vendor	Micha Yance | Keena	Hillsbrad Foothills | Arathi Highlands			alliance | horde					da vanilla, dataset TBC
enchanting	175	Enchant Weapon - Lesser Beastslayer	13653	11164	vanilla	worldDrop							true			da vanilla, dataset TBC
enchanting	175	Enchant Weapon - Lesser Elemental Slayer	13655	11165	vanilla	worldDrop							true			da vanilla, dataset TBC
enchanting	190	Enchant Boots - Lesser Spirit	13687	11167	vanilla	worldDrop							true			da vanilla, dataset TBC
enchanting	190	Enchant Weapon - Winter's Might	21931	17725	vanilla	worldEvent										da vanilla, dataset TBC
enchanting	195	Enchant Shield - Lesser Block	13689	11168	vanilla	worldDrop							true			da vanilla, dataset TBC
enchanting	200	Enchant Gloves - Skinning	13698	11166	vanilla	drop		Arathi Highlands								da vanilla, dataset TBC
enchanting	200	Lesser Wizard Oil	25126	20753	vanilla	vendor	Kania | Thaddeus Webb | Erilia | Lilly | Kithas | Nata Dawnstrider	Silithus | Undercity | Eversong Woods | Silverpine Forest | The Drag, Orgrimmar | Thunder Bluff	 |  |  |  | 53.8 | 44.8	 |  |  |  | 38.1 | 38.8	 | horde | horde | horde | horde | horde					da vanilla, dataset TBC + catturato in gioco
enchanting	210	Enchant Shield - Stamina	13817	11202	vanilla	worldDrop							true			da vanilla, dataset TBC
enchanting	215	Enchant Gloves - Advanced Mining	13841	11203	vanilla	drop		Stranglethorn Vale								da vanilla, dataset TBC
enchanting	220	Enchant Bracer - Greater Spirit	13846	11204	vanilla	worldDrop							true			da vanilla, dataset TBC
enchanting	225	Enchant Chest - Retricutioner	435903	215138	sod											
enchanting	225	Enchant Cloak - Lesser Agility	13882	11206	vanilla	drop		Tanaris | Alterac Mountains								da vanilla, dataset TBC
enchanting	225	Enchant Gloves - Advanced Herbalism	13868	11205	vanilla	drop		Swamp of Sorrows								da vanilla, dataset TBC
enchanting	225	Enchant Weapon - Dismantle	435481	215129	sod											
enchanting	225	Sigil of Innovation	439156	215141	sod											
enchanting	230	Enchant Weapon - Demonslaying	13915	11208	vanilla	worldDrop							true			da vanilla, dataset TBC
enchanting	235	Enchant Bracer - Deflection	13931	11223	vanilla	vendor	Banalash | Mythrin'dir	Swamp of Sorrows | Darnassus			horde | alliance					da vanilla, dataset TBC
enchanting	235	Enchant Shield - Frost Resistance	13933	11224	vanilla	worldDrop							true			da vanilla, dataset TBC
enchanting	245	Enchant Bracer - Greater Stamina	13945	11225	vanilla	worldDrop							true			da vanilla, dataset TBC
enchanting	250	Enchant Gloves - Riding Skill	13947	11226	vanilla	worldDrop							true			da vanilla, dataset TBC
enchanting	250	Lesser Mana Oil	25127	20754	vanilla	vendor	Kania	Silithus								da vanilla, dataset TBC
enchanting	255	Enchant Bracer - Greater Intellect	20008	16214	vanilla	trainer										da vanilla, dataset TBC
enchanting	260	Enchant Boots - Greater Stamina	20020	16215	vanilla	worldDrop							true			da vanilla, dataset TBC
enchanting	265	Enchant Cloak - Greater Resistance	20014	16216	vanilla	trainer										da vanilla, dataset TBC
enchanting	265	Enchant Shield - Greater Stamina	20017	16217	vanilla	vendor	Mythrin'dir | Daniel Bartlett	Darnassus | Undercity			alliance | horde					da vanilla, dataset TBC
enchanting	265	Enchant Weapon - Fiery Weapon	13898	11207	vanilla	drop	Pyromancer Loregrain	Blackrock Depths							52-52	da vanilla, dataset TBC
enchanting	270	Enchant Bracer - Superior Spirit	20009	16218	vanilla	worldDrop							true			da vanilla, dataset TBC
enchanting	270	Enchant Gloves - Greater Agility	20012	16219	vanilla	trainer										da vanilla, dataset TBC
enchanting	275	Conductive Shield Coating	463869	228981	sod											
enchanting	275	Enchant Boots - Spirit	20024	16220	vanilla	worldDrop							true			da vanilla, dataset TBC
enchanting	275	Enchant Chest - Major Stamina	20026	16221	vanilla	vendor	Qia	Winterspring								da vanilla, dataset TBC
enchanting	275	Wizard Oil	25128	20755	vanilla	vendor	Kania	Silithus								da vanilla, dataset TBC
enchanting	280	Enchant 2H Weapon - Grand Arcanist	1231139	241195	sod											
enchanting	280	Enchant 2H Weapon - Grand Inquisitor	1232172	242361	sod											
enchanting	280	Enchant Shield - Superior Spirit	20016	16222	vanilla	trainer										da vanilla, dataset TBC
enchanting	280	Enchant Weapon - Grand Crusader	1231128	241191	sod											
enchanting	280	Enchant Weapon - Grand Sorcerer	1231164	241201	sod											
enchanting	285	Enchant Cloak - Superior Defense	20015	16224	vanilla	vendor	Lorelae Wintersong	Moonglade								da vanilla, dataset TBC
enchanting	285	Enchant Weapon - Icy Chill	20029	16223	vanilla	drop		Winterspring								da vanilla, dataset TBC
enchanting	290	Enchant 2H Weapon - Agility	27837	22392	vanilla	vendor	Meilosh	Felwood			horde					da vanilla, dataset TBC
enchanting	290	Enchant Bracer - Mana Regeneration	23801	19446	vanilla	vendor	Argent Quartermaster Hasana | Quartermaster Miranda Breechlock | Argent Quartermaster Lightspark	Tirisfal Glades | Eastern Plaguelands | Western Plaguelands								da vanilla, dataset TBC
enchanting	290	Enchant Chest - Major Intellect	20028	16242	vanilla	trainer										da vanilla, dataset TBC
